statistikkvariabel	age	gender	diagnosis	year	nConsultations
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2017	49514
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2018	46958
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2019	48242
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2020	49341
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2021	52964
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2022	53156
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2023	54671
Konsultasjoner	Alle aldre	Menn	Generelle smerter og muskelplager	2024	53261
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2012	91196
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2013	94344
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2014	97315
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2015	101604
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2016	104095
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2017	103832
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2018	98219
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2019	96478
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2020	98565
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2021	100500
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2022	92260
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2023	93456
Konsultasjoner	Alle aldre	Menn	Ledd- og giktsykdommer	2024	91373
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2012	518199
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2013	523011
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2014	534597
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2015	548258
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2016	560107
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2017	582447
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2018	597846
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2019	623956
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2020	679403
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2021	712683
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2022	708913
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2023	781266
Konsultasjoner	Alle aldre	Menn	Psykisk sykdom eller lidelse	2024	811965
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2012	191170
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2013	189650
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2014	205307
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2015	203163
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2016	208413
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2017	219202
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2018	215438
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2019	236476
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2020	240879
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2021	249792
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2022	228273
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2023	239338
Konsultasjoner	Alle aldre	Menn	Atopi, astma, allergi eller eksem	2024	240647
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2012	298471
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2013	299280
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2014	285437
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2015	276463
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2016	276584
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2017	274569
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2018	273232
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2019	271524
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2020	268454
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2021	270886
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2022	263503
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2023	278955
Konsultasjoner	Alle aldre	Menn	Hoeyt blodtrykk	2024	278188
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2012	453122
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2013	436008
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2014	405495
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2015	380487
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2016	354108
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2017	328598
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2018	306799
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2019	284533
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2020	273626
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2021	256606
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2022	235164
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2023	225200
Konsultasjoner	Alle aldre	Menn	Hjertesykdom	2024	215084
Konsultasjoner	Alle aldre	Menn	Diabetes	2012	188465
Konsultasjoner	Alle aldre	Menn	Diabetes	2013	189695
Konsultasjoner	Alle aldre	Menn	Diabetes	2014	197482
Konsultasjoner	Alle aldre	Menn	Diabetes	2015	205644
Konsultasjoner	Alle aldre	Menn	Diabetes	2016	212859
Konsultasjoner	Alle aldre	Menn	Diabetes	2017	223925
Konsultasjoner	Alle aldre	Menn	Diabetes	2018	222733
Konsultasjoner	Alle aldre	Menn	Diabetes	2019	229105
Konsultasjoner	Alle aldre	Menn	Diabetes	2020	245538
Konsultasjoner	Alle aldre	Menn	Diabetes	2021	258816
Konsultasjoner	Alle aldre	Menn	Diabetes	2022	260189
Konsultasjoner	Alle aldre	Menn	Diabetes	2023	266494
Konsultasjoner	Alle aldre	Menn	Diabetes	2024	270447
Konsultasjoner	Alle aldre	Menn	Kreft	2012	97067
Konsultasjoner	Alle aldre	Menn	Kreft	2013	100763
Konsultasjoner	Alle aldre	Menn	Kreft	2014	105252
Konsultasjoner	Alle aldre	Menn	Kreft	2015	110138
Konsultasjoner	Alle aldre	Menn	Kreft	2016	112442
Konsultasjoner	Alle aldre	Menn	Kreft	2017	115442
Konsultasjoner	Alle aldre	Menn	Kreft	2018	119066
Konsultasjoner	Alle aldre	Menn	Kreft	2019	118803
Konsultasjoner	Alle aldre	Menn	Kreft	2020	135417
Konsultasjoner	Alle aldre	Menn	Kreft	2021	136417
Konsultasjoner	Alle aldre	Menn	Kreft	2022	126633
Konsultasjoner	Alle aldre	Menn	Kreft	2023	128201
Konsultasjoner	Alle aldre	Menn	Kreft	2024	123453
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2012	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2013	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2014	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2015	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2016	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2017	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2018	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2019	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2020	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2021	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2022	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2023	NA
Konsultasjoner	Alle aldre	Menn	Underlivsplager hos kvinner	2024	NA
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2012	186016
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2013	191676
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2014	202485
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2015	202449
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2016	212262
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2017	217865
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2018	221137
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2019	229257
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2020	226549
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2021	236309
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2022	247181
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2023	263097
Konsultasjoner	Alle aldre	Menn	Funksjonelle mage-tarmplager	2024	259332
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2012	123115
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2013	126080
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2014	132008
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2015	132850
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2016	133118
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2017	137258
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2018	141821
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2019	145623
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2020	146261
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2021	142646
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2022	136609
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2023	148169
Konsultasjoner	Alle aldre	Menn	Hudinfeksjoner	2024	152110
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2012	230544
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2013	236020
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2014	243556
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2015	243336
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2016	248594
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2017	250815
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2018	256311
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2019	251435
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2020	241766
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2021	243737
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2022	234491
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2023	248793
Konsultasjoner	Alle aldre	Menn	Ulykker og skader	2024	248378
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2012	12010
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2013	12724
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2014	12750
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2015	12502
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2016	12878
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2017	13586
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2018	13740
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2019	13647
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2020	14667
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2021	15832
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2022	14279
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2023	14625
Konsultasjoner	Alle aldre	Menn	Medfoedt sykdom eller feil	2024	14281
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2012	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2013	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2014	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2015	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2016	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2017	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2018	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2019	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2020	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2021	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2022	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2023	NA
Konsultasjoner	Alle aldre	Menn	Svangerskap, foedsel, prevensjon	2024	NA
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2012	36953
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2013	38285
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2014	38839
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2015	37459
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2016	35943
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2017	37447
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2018	38375
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2019	39851
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2020	165959
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2021	90849
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2022	45557
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2023	40852
Konsultasjoner	Alle aldre	Menn	Frykt for sykdom	2024	38186
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2012	124876
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2013	123653
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2014	143408
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2015	151700
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2016	169399
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2017	154656
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2018	172424
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2019	197428
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2020	255108
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2021	301658
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2022	302776
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2023	211676
Konsultasjoner	Alle aldre	Menn	Administrativ kontakt	2024	212124
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2012	51542
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2013	106253
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2014	111357
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2015	116124
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2016	119848
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2017	120874
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2018	123382
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2019	123650
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2020	136351
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2021	165113
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2022	167297
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2023	193701
Konsultasjoner	Alle aldre	Menn	Forebyggende kontakt	2024	180017
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2012	1695611
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2013	1666963
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2014	1724218
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2015	1725168
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2016	1758625
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2017	1794800
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2018	1816064
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2019	1842946
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2020	2008733
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2021	2243993
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2022	2365973
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2023	2182365
Konsultasjoner	Alle aldre	Menn	Andre diagnoser	2024	2159169
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2012	324841
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2013	306712
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2014	311237
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2015	297753
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2016	299100
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2017	294223
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2018	284199
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2019	286608
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2020	244793
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2021	288518
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2022	313812
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2023	292180
Konsultasjoner	0-5 aar	Kvinner	Alle diagnoser	2024	287257
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2012	124943
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2013	109896
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2014	111314
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2015	102267
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2016	105806
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2017	99935
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2018	94230
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2019	93737
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2020	53901
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2021	77866
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2022	85774
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2023	82380
Konsultasjoner	0-5 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2024	86867
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2012	4266
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2013	4333
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2014	4519
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2015	4450
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2016	4587
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2017	4708
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2018	4463
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2019	4496
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2020	4613
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2021	4667
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2022	4571
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2023	4767
Konsultasjoner	0-5 aar	Kvinner	Lokale smerter og betennelser	2024	4730
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2012	194
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2013	200
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2014	187
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2015	160
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2016	173
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2017	174
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2018	164
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2019	179
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2020	181
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2021	168
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2022	170
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2023	169
Konsultasjoner	0-5 aar	Kvinner	Ryggproblemer	2024	191
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2012	325
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2013	316
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2014	322
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2015	348
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2016	310
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2017	309
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2018	271
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2019	262
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2020	328
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2021	330
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2022	340
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2023	314
Konsultasjoner	0-5 aar	Kvinner	Generelle smerter og muskelplager	2024	313
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2012	357
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2013	358
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2014	400
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2015	321
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2016	373
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2017	364
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2018	324
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2019	229
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2020	285
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2021	236
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2022	291
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2023	224
Konsultasjoner	0-5 aar	Kvinner	Ledd- og giktsykdommer	2024	235
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2012	2564
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2013	2621
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2014	2756
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2015	2821
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2016	2853
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2017	2971
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2018	3022
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2019	3181
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2020	3755
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2021	4205
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2022	3824
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2023	4279
Konsultasjoner	0-5 aar	Kvinner	Psykisk sykdom eller lidelse	2024	4044
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2012	26131
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2013	25716
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2014	26550
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2015	26198
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2016	27286
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2017	29334
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2018	29115
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2019	29512
Konsultasjoner	0-5 aar	Kvinner	Atopi, astma, allergi eller eksem	2020	30296
